"","trade_id","gave","received","chart_type","amount_given","amount_received","difference","given_percentage","received_percentage","season","trade_date","pick_number","position","given","offered","pfr_name"
"564",388,"DEN","SF","hill",357.62,362.74,-5.12,-0.0143168726581288,-0.0141147929646579,2010,2010-04-22,11,"non-QB","11","13, 113","Anthony Davis"
"565",388,"DEN","SF","johnson",1250,1218,32,0.0256,0.0262725779967159,2010,2010-04-22,11,"non-QB","11","13, 113","Anthony Davis"
"566",388,"DEN","SF","otc",1737,2160,-423,-0.243523316062176,-0.195833333333333,2010,2010-04-22,11,"non-QB","11","13, 113","Anthony Davis"
"567",388,"DEN","SF","pff",0.777,0.883,-0.106,-0.136422136422136,-0.12004530011325,2010,2010-04-22,11,"non-QB","11","13, 113","Anthony Davis"
"568",388,"DEN","SF","stuart",19.3,22.8,-3.5,-0.181347150259067,-0.153508771929825,2010,2010-04-22,11,"non-QB","11","13, 113","Anthony Davis"
"569",390,"DEN","PHI","hill",335.74,355.08,-19.34,-0.0576040984094835,-0.0544665990762644,2010,2010-04-22,13,"non-QB","13","24, 70, 87","Brandon Graham"
"570",390,"DEN","PHI","johnson",1150,1135,15,0.0130434782608696,0.013215859030837,2010,2010-04-22,13,"non-QB","13","24, 70, 87","Brandon Graham"
"571",390,"DEN","PHI","otc",1649,2737,-1088,-0.65979381443299,-0.397515527950311,2010,2010-04-22,13,"non-QB","13","24, 70, 87","Brandon Graham"
"572",390,"DEN","PHI","pff",0.715,1.07,-0.355,-0.496503496503497,-0.33177570093458,2010,2010-04-22,13,"non-QB","13","24, 70, 87","Brandon Graham"
"573",390,"DEN","PHI","stuart",18.3,28.1,-9.8,-0.53551912568306,-0.348754448398576,2010,2010-04-22,13,"non-QB","13","24, 70, 87","Brandon Graham"
"574",391,"NE","DEN","hill",252.71,264.25,-11.54,-0.0456649914922243,-0.0436707663197729,2010,2010-04-22,22,"non-QB","22","24, 113","Demaryius Thomas"
"575",391,"NE","DEN","johnson",780,808,-28,-0.0358974358974359,-0.0346534653465347,2010,2010-04-22,22,"non-QB","22","24, 113","Demaryius Thomas"
"576",391,"NE","DEN","otc",1372,1837,-465,-0.338921282798834,-0.253130103429505,2010,2010-04-22,22,"non-QB","22","24, 113","Demaryius Thomas"
"577",391,"NE","DEN","pff",0.584,0.733,-0.149,-0.25513698630137,-0.203274215552524,2010,2010-04-22,22,"non-QB","22","24, 113","Demaryius Thomas"
"578",391,"NE","DEN","stuart",14.9,18.9,-4,-0.268456375838926,-0.211640211640212,2010,2010-04-22,22,"non-QB","22","24, 113","Demaryius Thomas"
"579",392,"BAL","DEN","hill",229.88,234.37,-4.49000000000001,-0.0195319297024535,-0.0191577420318301,2010,2010-04-22,25,"QB","25","43, 70, 114","Tim Tebow"
"580",392,"BAL","DEN","johnson",720,776,-56,-0.0777777777777778,-0.0721649484536082,2010,2010-04-22,25,"QB","25","43, 70, 114","Tim Tebow"
"581",392,"BAL","DEN","otc",1305,2288,-983,-0.753256704980843,-0.429632867132867,2010,2010-04-22,25,"QB","25","43, 70, 114","Tim Tebow"
"582",392,"BAL","DEN","pff",0.557,0.867,-0.31,-0.556552962298025,-0.357554786620531,2010,2010-04-22,25,"QB","25","43, 70, 114","Tim Tebow"
"583",392,"BAL","DEN","stuart",14.1,22.5,-8.4,-0.595744680851064,-0.373333333333333,2010,2010-04-22,25,"QB","25","43, 70, 114","Tim Tebow"
"584",393,"MIN","DET","hill",215.64,213.8,1.84,0.0085327397514376,0.00860617399438729,2010,2010-04-22,30,"non-QB","30, 128","34, 100, 214","Jahvid Best"
"585",393,"MIN","DET","johnson",664,666,-2,-0.00301204819277108,-0.003003003003003,2010,2010-04-22,30,"non-QB","30, 128","34, 100, 214","Jahvid Best"
"586",393,"MIN","DET","otc",1654,1892,-238,-0.143893591293833,-0.125792811839323,2010,2010-04-22,30,"non-QB","30, 128","34, 100, 214","Jahvid Best"
"587",393,"MIN","DET","pff",0.663,0.743,-0.08,-0.120663650075415,-0.107671601615074,2010,2010-04-22,30,"non-QB","30, 128","34, 100, 214","Jahvid Best"
"588",393,"MIN","DET","stuart",16.6,17.8,-1.2,-0.072289156626506,-0.0674157303370786,2010,2010-04-22,30,"non-QB","30, 128","34, 100, 214","Jahvid Best"
"589",394,"OAK","TB","hill",153.42,152.9,0.519999999999982,0.00338938860643972,0.00340091563113134,2010,2010-04-22,39,"non-QB","39","42, 153","Arrelious Benn"
"590",394,"OAK","TB","johnson",510,510,0,0,0,2010,2010-04-22,39,"non-QB","39","42, 153","Arrelious Benn"
"591",394,"OAK","TB","otc",1071,1383,-312,-0.291316526610644,-0.225596529284165,2010,2010-04-22,39,"non-QB","39","42, 153","Arrelious Benn"
"592",394,"OAK","TB","pff",0.451,0.546,-0.095,-0.210643015521064,-0.173992673992674,2010,2010-04-22,39,"non-QB","39","42, 153","Arrelious Benn"
"593",394,"OAK","TB","stuart",11.3,13.4,-2.1,-0.185840707964602,-0.156716417910448,2010,2010-04-22,39,"non-QB","39","42, 153","Arrelious Benn"
"594",395,"OAK","NE","hill",141.82,139.44,2.37999999999997,0.0167818361303058,0.0170682730923692,2010,2010-04-23,42,"non-QB","42","44, 190","Rob Gronkowski"
"595",395,"OAK","NE","johnson",480,475,5,0.0104166666666667,0.0105263157894737,2010,2010-04-23,42,"non-QB","42","44, 190","Rob Gronkowski"
"596",395,"OAK","NE","otc",1032,1244,-212,-0.205426356589147,-0.170418006430868,2010,2010-04-23,42,"non-QB","42","44, 190","Rob Gronkowski"
"597",395,"OAK","NE","pff",0.429,0.492,-0.063,-0.146853146853147,-0.128048780487805,2010,2010-04-23,42,"non-QB","42","44, 190","Rob Gronkowski"
"598",395,"OAK","NE","stuart",10.8,11.7,-0.899999999999999,-0.0833333333333332,-0.0769230769230768,2010,2010-04-23,42,"non-QB","42","44, 190","Rob Gronkowski"
"599",396,"NE","ARI","hill",124.41,139.2,-14.79,-0.118881118881119,-0.10625,2010,2010-04-23,47,"non-QB","47","58, 89","Daryl Washington"
"600",396,"NE","ARI","johnson",430,465,-35,-0.0813953488372093,-0.0752688172043011,2010,2010-04-23,47,"non-QB","47","58, 89","Daryl Washington"
"601",396,"NE","ARI","otc",973,1498,-525,-0.539568345323741,-0.350467289719626,2010,2010-04-23,47,"non-QB","47","58, 89","Daryl Washington"
"602",396,"NE","ARI","pff",0.396,0.558,-0.162,-0.409090909090909,-0.290322580645161,2010,2010-04-23,47,"non-QB","47","58, 89","Daryl Washington"
"603",396,"NE","ARI","stuart",10.1,14.7,-4.6,-0.455445544554455,-0.312925170068027,2010,2010-04-23,47,"non-QB","47","58, 89","Daryl Washington"
"604",397,"HOU","MIN","hill",112.03,126.05,-14.02,-0.12514505043292,-0.11122570408568,2010,2010-04-23,51,"non-QB","51","62, 93","Toby Gerhart"
"605",397,"HOU","MIN","johnson",390,412,-22,-0.0564102564102564,-0.0533980582524272,2010,2010-04-23,51,"non-QB","51","62, 93","Toby Gerhart"
"606",397,"HOU","MIN","otc",929,1440,-511,-0.55005382131324,-0.354861111111111,2010,2010-04-23,51,"non-QB","51","62, 93","Toby Gerhart"
"607",397,"HOU","MIN","pff",0.373,0.528,-0.155,-0.415549597855228,-0.293560606060606,2010,2010-04-23,51,"non-QB","51","62, 93","Toby Gerhart"
"608",397,"HOU","MIN","stuart",9.6,14,-4.4,-0.458333333333333,-0.314285714285714,2010,2010-04-23,51,"non-QB","51","62, 93","Toby Gerhart"
"609",398,"PHI","DAL","hill",100.88,111.51,-10.63,-0.105372720063442,-0.0953277732938751,2010,2010-04-23,55,"non-QB","55","59, 125","Sean Lee"
"610",398,"PHI","DAL","johnson",350,357,-7,-0.02,-0.0196078431372549,2010,2010-04-23,55,"non-QB","55","59, 125","Sean Lee"
"611",398,"PHI","DAL","otc",890,1310,-420,-0.471910112359551,-0.320610687022901,2010,2010-04-23,55,"non-QB","55","59, 125","Sean Lee"
"612",398,"PHI","DAL","pff",0.352,0.481,-0.129,-0.366477272727273,-0.268191268191268,2010,2010-04-23,55,"non-QB","55","59, 125","Sean Lee"
"613",398,"PHI","DAL","stuart",9.1,12.5,-3.4,-0.373626373626374,-0.272,2010,2010-04-23,55,"non-QB","55","59, 125","Sean Lee"
"614",399,"NE","HOU","hill",93.26,95.83,-2.56999999999999,-0.0275573665022517,-0.0268183241156213,2010,2010-04-23,58,"non-QB","58","62, 150","Ben Tate"
"615",399,"NE","HOU","johnson",320,315,5,0.015625,0.0158730158730159,2010,2010-04-23,58,"non-QB","58","62, 150","Ben Tate"
"616",399,"NE","HOU","otc",862,1188,-326,-0.378190255220418,-0.274410774410774,2010,2010-04-23,58,"non-QB","58","62, 150","Ben Tate"
"617",399,"NE","HOU","pff",0.337,0.436,-0.099,-0.293768545994065,-0.227064220183486,2010,2010-04-23,58,"non-QB","58","62, 150","Ben Tate"
"618",399,"NE","HOU","stuart",8.7,11,-2.3,-0.264367816091954,-0.209090909090909,2010,2010-04-23,58,"non-QB","58","62, 150","Ben Tate"
"619",400,"PHI","CLE","hill",90.84,98.16,-7.31999999999999,-0.0805812417437251,-0.0745721271393642,2010,2010-04-23,59,"non-QB","59","71, 134, 146","Montario Hardesty"
"620",400,"PHI","CLE","johnson",310,307,3,0.00967741935483871,0.00977198697068404,2010,2010-04-23,59,"non-QB","59","71, 134, 146","Montario Hardesty"
"621",400,"PHI","CLE","otc",853,1552,-699,-0.819460726846424,-0.450386597938144,2010,2010-04-23,59,"non-QB","59","71, 134, 146","Montario Hardesty"
"622",400,"PHI","CLE","pff",0.332,0.538,-0.206,-0.620481927710843,-0.382899628252788,2010,2010-04-23,59,"non-QB","59","71, 134, 146","Montario Hardesty"
"623",400,"PHI","CLE","stuart",8.6,13.8,-5.2,-0.604651162790698,-0.376811594202899,2010,2010-04-23,59,"non-QB","59","71, 134, 146","Montario Hardesty"
"624",401,"PHI","GB","hill",68.3,71.17,-2.87,-0.0420204978038068,-0.040325980047773,2010,2010-04-23,71,"non-QB","71","86, 122","Morgan Burnett"
"625",401,"PHI","GB","johnson",235,210,25,0.106382978723404,0.119047619047619,2010,2010-04-23,71,"non-QB","71","86, 122","Morgan Burnett"
"626",401,"PHI","GB","otc",755,1124,-369,-0.488741721854305,-0.328291814946619,2010,2010-04-23,71,"non-QB","71","86, 122","Morgan Burnett"
"627",401,"PHI","GB","pff",0.275,0.382,-0.107,-0.389090909090909,-0.280104712041885,2010,2010-04-23,71,"non-QB","71","86, 122","Morgan Burnett"
"628",401,"PHI","GB","stuart",7.5,10.2,-2.7,-0.36,-0.264705882352941,2010,2010-04-23,71,"non-QB","71","86, 122","Morgan Burnett"
"629",402,"SF","SD","hill",57.27,78.66,-21.39,-0.373493975903614,-0.271929824561403,2010,2010-04-23,79,"non-QB","79","91, 115, 173","Donald Butler"
"630",402,"SF","SD","johnson",195,228,-33,-0.169230769230769,-0.144736842105263,2010,2010-04-23,79,"non-QB","79","91, 115, 173","Donald Butler"
"631",402,"SF","SD","otc",699,1426,-727,-1.04005722460658,-0.509817671809257,2010,2010-04-23,79,"non-QB","79","91, 115, 173","Donald Butler"
"632",402,"SF","SD","pff",0.248,0.482,-0.234,-0.943548387096774,-0.485477178423237,2010,2010-04-23,79,"non-QB","79","91, 115, 173","Donald Butler"
"633",402,"SF","SD","stuart",6.8,12.3,-5.5,-0.808823529411765,-0.447154471544715,2010,2010-04-23,79,"non-QB","79","91, 115, 173","Donald Butler"
"634",403,"CAR","NE","hill",121.19,45.94,75.25,0.620925818961961,1.6380060949064,2010,2010-04-23,33,"non-QB","33","89","Rodger Saffold"
"635",403,"CAR","NE","johnson",420,145,275,0.654761904761905,1.89655172413793,2010,2010-04-23,33,"non-QB","33","89","Rodger Saffold"
"636",403,"CAR","NE","otc",961,636,325,0.338189386056191,0.511006289308176,2010,2010-04-23,33,"non-QB","33","89","Rodger Saffold"
"637",403,"CAR","NE","pff",0.39,0.221,0.169,0.433333333333333,0.764705882352941,2010,2010-04-23,33,"non-QB","33","89","Rodger Saffold"
"638",403,"CAR","NE","stuart",9.9,6,3.9,0.393939393939394,0.65,2010,2010-04-23,33,"non-QB","33","89","Rodger Saffold"
"639",404,"HOU","KC","hill",42.07,48.03,-5.96,-0.141668647492275,-0.124089110972309,2010,2010-04-23,93,"non-QB","93","102, 144","Tony Moeaki"
"640",404,"HOU","KC","johnson",128,126,2,0.015625,0.0158730158730159,2010,2010-04-23,93,"non-QB","93","102, 144","Tony Moeaki"
"641",404,"HOU","KC","otc",613,947,-334,-0.544861337683524,-0.352692713833157,2010,2010-04-23,93,"non-QB","93","102, 144","Tony Moeaki"
"642",404,"HOU","KC","pff",0.212,0.319,-0.107,-0.504716981132076,-0.335423197492163,2010,2010-04-23,93,"non-QB","93","102, 144","Tony Moeaki"
"643",404,"HOU","KC","stuart",5.7,8.1,-2.4,-0.421052631578947,-0.296296296296296,2010,2010-04-23,93,"non-QB","93","102, 144","Tony Moeaki"
"644",407,"CAR","NYJ","hill",27.6,25.2,2.4,0.0869565217391305,0.0952380952380953,2010,2010-04-24,112,"non-QB","112","124, 198","Joe McKnight"
"645",407,"CAR","NYJ","johnson",70,60,10,0.142857142857143,0.166666666666667,2010,2010-04-24,112,"non-QB","112","124, 198","Joe McKnight"
"646",407,"CAR","NYJ","otc",515,677,-162,-0.314563106796116,-0.239290989660266,2010,2010-04-24,112,"non-QB","112","124, 198","Joe McKnight"
"647",407,"CAR","NYJ","pff",0.17,0.22,-0.05,-0.294117647058823,-0.227272727272727,2010,2010-04-24,112,"non-QB","112","124, 198","Joe McKnight"
"648",407,"CAR","NYJ","stuart",4.6,4.8,-0.2,-0.0434782608695653,-0.0416666666666667,2010,2010-04-24,112,"non-QB","112","124, 198","Joe McKnight"
"649",408,"DAL","MIA","hill",23.62,26.42,-2.8,-0.118543607112616,-0.105980317940954,2010,2010-04-24,119,"non-QB","119","126, 179","A.J. Edds"
"650",408,"DAL","MIA","johnson",56,66,-10,-0.178571428571429,-0.151515151515152,2010,2010-04-24,119,"non-QB","119","126, 179","A.J. Edds"
"651",408,"DAL","MIA","otc",483,721,-238,-0.492753623188406,-0.330097087378641,2010,2010-04-24,119,"non-QB","119","126, 179","A.J. Edds"
"652",408,"DAL","MIA","pff",0.157,0.236,-0.079,-0.503184713375796,-0.334745762711864,2010,2010-04-24,119,"non-QB","119","126, 179","A.J. Edds"
"653",408,"DAL","MIA","stuart",4.2,5.4,-1.2,-0.285714285714286,-0.222222222222222,2010,2010-04-24,119,"non-QB","119","126, 179","A.J. Edds"
"654",409,"ARI","NO","hill",21.61,22.3,-0.689999999999998,-0.0319296621934289,-0.0309417040358743,2010,2010-04-24,123,"non-QB","123","130, 201","Al Woods"
"655",409,"ARI","NO","johnson",49,53,-4,-0.0816326530612245,-0.0754716981132075,2010,2010-04-24,123,"non-QB","123","130, 201","Al Woods"
"656",409,"ARI","NO","otc",466,644,-178,-0.381974248927039,-0.27639751552795,2010,2010-04-24,123,"non-QB","123","130, 201","Al Woods"
"657",409,"ARI","NO","pff",0.151,0.211,-0.06,-0.397350993377483,-0.28436018957346,2010,2010-04-24,123,"non-QB","123","130, 201","Al Woods"
"658",409,"ARI","NO","stuart",4,4.4,-0.4,-0.1,-0.090909090909091,2010,2010-04-24,123,"non-QB","123","130, 201","Al Woods"
"659",410,"STL","ATL","hill",16.54,17.08,-0.539999999999999,-0.0326481257557436,-0.031615925058548,2010,2010-04-24,135,"non-QB","135","149, 189","Dominique Franks"
"660",410,"STL","ATL","johnson",39,48,-9,-0.230769230769231,-0.1875,2010,2010-04-24,135,"non-QB","135","149, 189","Dominique Franks"
"661",410,"STL","ATL","otc",417,605,-188,-0.45083932853717,-0.310743801652893,2010,2010-04-24,135,"non-QB","135","149, 189","Dominique Franks"
"662",410,"STL","ATL","pff",0.137,0.199,-0.062,-0.452554744525547,-0.311557788944724,2010,2010-04-24,135,"non-QB","135","149, 189","Dominique Franks"
"663",410,"STL","ATL","stuart",3.4,3.9,-0.5,-0.147058823529412,-0.128205128205128,2010,2010-04-24,135,"non-QB","135","149, 189","Dominique Franks"
"664",412,"SD","PHI","hill",23.23,12.95,10.28,0.442531209642703,0.793822393822394,2010,2010-04-24,149,"non-QB","149, 159","146","Hall Davis"
"665",412,"SD","PHI","johnson",62,33,29,0.467741935483871,0.878787878787879,2010,2010-04-24,149,"non-QB","149, 159","146","Hall Davis"
"666",412,"SD","PHI","otc",714,376,338,0.473389355742297,0.898936170212766,2010,2010-04-24,149,"non-QB","149, 159","146","Hall Davis"
"667",412,"SD","PHI","pff",0.237,0.125,0.112,0.472573839662447,0.896,2010,2010-04-24,149,"non-QB","149, 159","146","Hall Davis"
"668",412,"SD","PHI","stuart",5.3,2.9,2.4,0.452830188679245,0.827586206896552,2010,2010-04-24,149,"non-QB","149, 159","146","Hall Davis"
"669",415,"NO","JAX","hill",27.6,9.91,17.69,0.640942028985507,1.78506559031282,2010,2010-04-24,121,"non-QB","121","158","Keenan Clayton"
"670",415,"NO","JAX","johnson",70,28,42,0.6,1.5,2010,2010-04-24,121,"non-QB","121","158","Keenan Clayton"
"671",415,"NO","JAX","otc",515,334,181,0.351456310679612,0.541916167664671,2010,2010-04-24,121,"non-QB","121","158","Keenan Clayton"
"672",415,"NO","JAX","pff",0.17,0.111,0.059,0.347058823529412,0.531531531531532,2010,2010-04-24,121,"non-QB","121","158","Keenan Clayton"
"673",415,"NO","JAX","stuart",4.6,2.4,2.2,0.478260869565217,0.916666666666667,2010,2010-04-24,121,"non-QB","121","158","Keenan Clayton"
"674",417,"WAS","NE","hill",3.26,3.99,-0.73,-0.223926380368098,-0.182957393483709,2010,2010-04-24,208,"non-QB","208","229, 231","Thomas Welch"
"675",417,"WAS","NE","otc",189,273,-84,-0.444444444444444,-0.307692307692308,2010,2010-04-24,208,"non-QB","208","229, 231","Thomas Welch"
"676",417,"WAS","NE","pff",0.063,0.107,-0.044,-0.698412698412698,-0.411214953271028,2010,2010-04-24,208,"non-QB","208","229, 231","Thomas Welch"
"677",418,"PHI","DET","hill",6.64,2.49,4.15,0.625,1.66666666666667,2010,2010-04-24,186,"non-QB","186","220","Clifton Geathers"
"678",418,"PHI","DET","johnson",21,3,18,0.857142857142857,6,2010,2010-04-24,186,"non-QB","186","220","Clifton Geathers"
"679",418,"PHI","DET","otc",277,160,117,0.422382671480144,0.73125,2010,2010-04-24,186,"non-QB","186","220","Clifton Geathers"
"680",418,"PHI","DET","pff",0.091,0.057,0.034,0.373626373626374,0.596491228070175,2010,2010-04-24,186,"non-QB","186","220","Clifton Geathers"
"681",418,"PHI","DET","stuart",1.7,0.3,1.4,0.823529411764706,4.66666666666667,2010,2010-04-24,186,"non-QB","186","220","Clifton Geathers"
"682",419,"DEN","TB","hill",13.54,4.14,9.4,0.69423929098966,2.27053140096618,2010,2010-04-24,135,"non-QB","135","225, 232","Dominique Franks"
"683",419,"DEN","TB","otc",383,280,103,0.268929503916449,0.367857142857143,2010,2010-04-24,135,"non-QB","135","225, 232","Dominique Franks"
"684",419,"DEN","TB","pff",0.127,0.107,0.02,0.15748031496063,0.186915887850467,2010,2010-04-24,135,"non-QB","135","225, 232","Dominique Franks"
"685",458,"CLE","ATL","hill",446.15,664.27,-218.12,-0.488893869774739,-0.32836045583874,2011,2011-04-28,6,"non-QB","6","22, 26, 59, 118, 124","Julio Jones"
"686",458,"CLE","ATL","johnson",1600,2116,-516,-0.3225,-0.243856332703214,2011,2011-04-28,6,"non-QB","6","22, 26, 59, 118, 124","Julio Jones"
"687",458,"CLE","ATL","otc",2056,4627,-2571,-1.25048638132296,-0.555651610114545,2011,2011-04-28,6,"non-QB","6","22, 26, 59, 118, 124","Julio Jones"
"688",458,"CLE","ATL","pff",0.955,1.849,-0.894,-0.936125654450262,-0.483504597079502,2011,2011-04-28,6,"non-QB","6","22, 26, 59, 118, 124","Julio Jones"
"689",458,"CLE","ATL","stuart",23.2,47.5,-24.3,-1.04741379310345,-0.511578947368421,2011,2011-04-28,6,"non-QB","6","22, 26, 59, 118, 124","Julio Jones"
"690",459,"WAS","JAX","hill",369.09,423.47,-54.3800000000001,-0.14733533826438,-0.128415236026165,2011,2011-04-28,10,"QB","10","16, 49","Blaine Gabbert"
"691",459,"WAS","JAX","johnson",1300,1410,-110,-0.0846153846153846,-0.0780141843971631,2011,2011-04-28,10,"QB","10","16, 49","Blaine Gabbert"
"692",459,"WAS","JAX","otc",1787,2491,-704,-0.393956351426973,-0.282617422721798,2011,2011-04-28,10,"QB","10","16, 49","Blaine Gabbert"
"693",459,"WAS","JAX","pff",0.811,1.044,-0.233,-0.287299630086313,-0.223180076628352,2011,2011-04-28,10,"QB","10","16, 49","Blaine Gabbert"
"694",459,"WAS","JAX","stuart",19.9,26.7,-6.8,-0.341708542713568,-0.254681647940075,2011,2011-04-28,10,"QB","10","16, 49","Blaine Gabbert"
"695",460,"KC","CLE","hill",260.82,292.56,-31.74,-0.121693121693122,-0.108490566037736,2011,2011-04-28,21,"non-QB","21","26, 70","Phil Taylor"
"696",460,"KC","CLE","johnson",800,940,-140,-0.175,-0.148936170212766,2011,2011-04-28,21,"non-QB","21","26, 70","Phil Taylor"
"697",460,"KC","CLE","otc",1397,2047,-650,-0.465282748747316,-0.317537860283341,2011,2011-04-28,21,"non-QB","21","26, 70","Phil Taylor"
"698",460,"KC","CLE","pff",0.594,0.828,-0.234,-0.393939393939394,-0.282608695652174,2011,2011-04-28,21,"non-QB","21","26, 70","Phil Taylor"
"699",460,"KC","CLE","stuart",15.2,21.4,-6.2,-0.407894736842105,-0.289719626168224,2011,2011-04-28,21,"non-QB","21","26, 70","Phil Taylor"
"700",461,"NO","NE","hill",403.68,209.11,194.57,0.481990685691637,0.930467218210511,2011,2011-04-28,27,"non-QB","27, 56","28","Jimmy Smith"
"701",461,"NO","NE","johnson",1340,660,680,0.507462686567164,1.03030303030303,2011,2011-04-28,27,"non-QB","27, 56","28","Jimmy Smith"
"702",461,"NO","NE","otc",2420,1245,1175,0.485537190082645,0.943775100401606,2011,2011-04-28,27,"non-QB","27, 56","28","Jimmy Smith"
"703",461,"NO","NE","pff",1.007,0.533,0.474,0.470705064548163,0.889305816135085,2011,2011-04-28,27,"non-QB","27, 56","28","Jimmy Smith"
"704",461,"NO","NE","stuart",25.9,13.4,12.5,0.482625482625483,0.932835820895522,2011,2011-04-28,27,"non-QB","27, 56","28","Jimmy Smith"
"705",462,"DEN","SF","hill",165.97,175.74,-9.77000000000001,-0.0588660601313491,-0.0555934903835212,2011,2011-04-29,36,"QB","36","45, 108, 141","Colin Kaepernick"
"706",462,"DEN","SF","johnson",540,564,-24,-0.0444444444444444,-0.0425531914893617,2011,2011-04-29,36,"QB","36","45, 108, 141","Colin Kaepernick"
"707",462,"DEN","SF","otc",1113,1923,-810,-0.727762803234501,-0.421216848673947,2011,2011-04-29,36,"QB","36","45, 108, 141","Colin Kaepernick"
"708",462,"DEN","SF","pff",0.473,0.718,-0.245,-0.517970401691332,-0.341225626740947,2011,2011-04-29,36,"QB","36","45, 108, 141","Colin Kaepernick"
"709",462,"DEN","SF","stuart",11.8,18.3,-6.5,-0.550847457627119,-0.355191256830601,2011,2011-04-29,36,"QB","36","45, 108, 141","Colin Kaepernick"
"710",463,"WAS","IND","hill",118.06,117.64,0.420000000000002,0.00355751312891751,0.00357021421285279,2011,2011-04-29,49,"non-QB","49","53, 152","Ben Ijalana"
"711",463,"WAS","IND","johnson",410,401,9,0.0219512195121951,0.0224438902743142,2011,2011-04-29,49,"non-QB","49","53, 152","Ben Ijalana"
"712",463,"WAS","IND","otc",951,1263,-312,-0.32807570977918,-0.247030878859857,2011,2011-04-29,49,"non-QB","49","53, 152","Ben Ijalana"
"713",463,"WAS","IND","pff",0.384,0.481,-0.097,-0.252604166666667,-0.201663201663202,2011,2011-04-29,49,"non-QB","49","53, 152","Ben Ijalana"
"714",463,"WAS","IND","stuart",9.8,11.9,-2.1,-0.214285714285714,-0.176470588235294,2011,2011-04-29,49,"non-QB","49","53, 152","Ben Ijalana"
"715",464,"WAS","CHI","hill",106.31,103.75,2.56,0.0240805192361961,0.0246746987951807,2011,2011-04-29,53,"non-QB","53","62, 127","Stephen Paea"
"716",464,"WAS","CHI","johnson",370,329,41,0.110810810810811,0.124620060790274,2011,2011-04-29,53,"non-QB","53","62, 127","Stephen Paea"
"717",464,"WAS","CHI","otc",909,1276,-367,-0.403740374037404,-0.287617554858934,2011,2011-04-29,53,"non-QB","53","62, 127","Stephen Paea"
"718",464,"WAS","CHI","pff",0.363,0.462,-0.099,-0.272727272727273,-0.214285714285714,2011,2011-04-29,53,"non-QB","53","62, 127","Stephen Paea"
"719",464,"WAS","CHI","stuart",9.3,12.1,-2.8,-0.301075268817204,-0.231404958677686,2011,2011-04-29,53,"non-QB","53","62, 127","Stephen Paea"
"720",465,"SEA","DET","hill",109.05,107.71,1.34000000000002,0.0122879413113252,0.0124408132949588,2011,2011-04-29,57,"non-QB","57, 157, 209","75, 107, 154, 205","Mikel Leshoure"
"721",465,"SEA","DET","johnson",367,334,33,0.0899182561307902,0.0988023952095808,2011,2011-04-29,57,"non-QB","57, 157, 209","75, 107, 154, 205","Mikel Leshoure"
"722",465,"SEA","DET","otc",1395,1810,-415,-0.297491039426523,-0.229281767955801,2011,2011-04-29,57,"non-QB","57, 157, 209","75, 107, 154, 205","Mikel Leshoure"
"723",465,"SEA","DET","pff",0.516,0.622,-0.106,-0.205426356589147,-0.170418006430868,2011,2011-04-29,57,"non-QB","57, 157, 209","75, 107, 154, 205","Mikel Leshoure"
"724",465,"SEA","DET","stuart",11.9,15.1,-3.2,-0.26890756302521,-0.211920529801324,2011,2011-04-29,57,"non-QB","57, 157, 209","75, 107, 154, 205","Mikel Leshoure"
"725",466,"NE","HOU","hill",88.49,80.83,7.66,0.0865634534975703,0.0947667945069899,2011,2011-04-29,60,"non-QB","60","73, 138","Brandon Harris"
"726",466,"NE","HOU","johnson",300,262,38,0.126666666666667,0.145038167938931,2011,2011-04-29,60,"non-QB","60","73, 138","Brandon Harris"
"727",466,"NE","HOU","otc",844,1146,-302,-0.35781990521327,-0.263525305410122,2011,2011-04-29,60,"non-QB","60","73, 138","Brandon Harris"
"728",466,"NE","HOU","pff",0.327,0.401,-0.074,-0.226299694189602,-0.184538653366584,2011,2011-04-29,60,"non-QB","60","73, 138","Brandon Harris"
"729",466,"NE","HOU","stuart",8.5,10.5,-2,-0.235294117647059,-0.19047619047619,2011,2011-04-29,60,"non-QB","60","73, 138","Brandon Harris"
"730",467,"WAS","MIA","hill",83.98,72.89,11.09,0.132055251250298,0.152147070928797,2011,2011-04-29,62,"non-QB","62","79, 146, 217","Daniel Thomas"
"731",467,"WAS","MIA","johnson",284,233,51,0.179577464788732,0.218884120171674,2011,2011-04-29,62,"non-QB","62","79, 146, 217","Daniel Thomas"
"732",467,"WAS","MIA","otc",827,1242,-415,-0.501813784764208,-0.334138486312399,2011,2011-04-29,62,"non-QB","62","79, 146, 217","Daniel Thomas"
"733",467,"WAS","MIA","pff",0.316,0.431,-0.115,-0.363924050632911,-0.266821345707657,2011,2011-04-29,62,"non-QB","62","79, 146, 217","Daniel Thomas"
"734",467,"WAS","MIA","stuart",8.3,10,-1.7,-0.204819277108434,-0.17,2011,2011-04-29,62,"non-QB","62","79, 146, 217","Daniel Thomas"
"735",468,"SF","JAX","hill",61.18,61.83,-0.650000000000006,-0.0106243870545931,-0.0105126961022158,2011,2011-04-29,76,"non-QB","76","80, 182","Will Rackley"
"736",468,"SF","JAX","johnson",210,209,1,0.00476190476190476,0.00478468899521531,2011,2011-04-29,76,"non-QB","76","80, 182","Will Rackley"
"737",468,"SF","JAX","otc",719,952,-233,-0.324061196105702,-0.244747899159664,2011,2011-04-29,76,"non-QB","76","80, 182","Will Rackley"
